IBGE;UF;MUNICIPIO;CNES;NOME FANTASIA;RAZAO SOCIAL;CNPJ PROPRIO;CNPJ MANTENEDORA;TIPO GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP;LATITUDE;LONGITUDE
354850;SP;SANTOS;6641083;CLINICA DERMATOLOGICA RITA DE CASSIA PAIOLI PINTO;RITA DE CASSIA PAIOLI PINTO;;;M;AVENIDA ANA COSTA;471;GONZAGA;11060003;-23.94648;-46.33033
354850;SP;SANTOS;6521045;CONSULTORIO DE FISIOTERAPIA CRISTIANE ALEGRE DE MENEZES;CRISTIANE ALEGRE DE MENEZES;;;M;RUA MARIZ E BARROS;28;VILA BELMIRO;11075550;-23.95229;-46.34016
354850;SP;SANTOS;6013139;OLSA CAPACITACAO E ASSISTENCIA EM SAUDE LTDA;OLSA CAPACITACAO E ASSISTENCIA EM SAUDE LTDA;08405837000122;;M;PRACA PAULO BUENO WOLF;01;PONTA DA PRAIA;11030395;-23.98640;-46.30119
354850;SP;SANTOS;5673607;MARIA LUISA DIAZ CUNHA;MARIA LUISA DIAZ CUNHA;;;M;RUA VAHIA DE ABREU;118;BOQUEIRAO;11050120;-23.96037;-46.32637
354850;SP;SANTOS;5491320;VERA APARECIDA ANDRADE;VERA APARECIDA ANDRADE;;;M;RUA NAPOLEAO LAUREANO;102;MARAPE;11070141;-23.95349;-46.34779
354850;SP;SANTOS;3732649;LUIZ ARNALDO GARCIA;LUIZ ARNALDO GARCIA;;;M;RUA DOUTOR OLYNTHO RODRIGUES DANTAS;343;ENCRUZILHADA;11050220;-23.95322;-46.32958
354850;SP;SANTOS;5295424;JULIANA DAL BEN PADUA;JULIANA DAL BEN PADUA;;;M;RUA PROF PAULO AUGUSTO BUENO WOLF;01;PONTA DA PRAIA;11030395;-23.98733;-46.29693
354850;SP;SANTOS;5160677;FOL SERVICOS MEDICOS LTDA;FOL SERVICOS MEDICOS LTDA;07464188000178;;M;RUA DOUTOR OLYNTHO RODRIGUES DANTAS;343;ENCRUZILHADA;11050220;-23.95322;-46.32958
354850;SP;SANTOS;6737110;CLINICA SAO LUIZ;CENTRO CLINICO CIRURGICO SAO LUIZ LTDA;54346556000163;;M;AVENIDA CONSELHEIRO NEBIAS;366;ENCRUZILHADA;11015002;-23.94581;-46.32172
354850;SP;SANTOS;6733115;ORTOCLINIQUE ORTOPEDIA E REABILITACAO;CLINICA DE ORT E DE REABILITACAO PIRCHIO E LINS S S LT;06893939000109;;M;RUA OLYNTHO RODRIGUES DANTAS;343;ENCRUZILHADA;11050220;-23.95322;-46.32958
354850;SP;SANTOS;2065215;SEAMBESP ZONA NOROESTE SANTOS;MUNICIPIO DE SANTOS;;58200015000183;M;RUA PROFESSOR LUIS GOMES CRUZ;S/N;JARDIM CASTELO;11087110;-23.94522;-46.37725
354850;SP;SANTOS;6372201;CONSULTORIO DE ODONTOLOGIA;ALEXANDRE CHINEN MAISATTO;;;M;RUA SETE DE SETEMBRO;89;VILA NOVA;11013350;-23.94735;-46.33071
354850;SP;SANTOS;5148537;JORGE ALBERTO ASSEIS CARNEIRO;JORGE ALBERTO ASSEIS CARNEIRO;;;M;RUA DOUTOR OLYNTHO RODRIGUES DANTAS;393;ENCRUZILHADA;11050220;-23.95271;-46.32747
354850;SP;SANTOS;5876826;MARQUES E MARQUES CLINICA DE SAUDE LTDA;MARQUES E MARQUES CLINICA DE SAUDE LTDA;09130700000175;;M;RUA PRESIDENTE PRUDENTE DE MORAES;54;VILA MATHIAS;11075250;-23.95197;-46.33561
354850;SP;SANTOS;5581354;UNIGASTRO SANTOS;UNIGASTRO SANTOS GASTROENTEROLOGIA S C LTDA;05408351000150;;M;RUA DOUTOR OLYNTHO RODRIGUES DANTAS;343;ENCRUZILHADA;11050220;-23.95322;-46.32958
354850;SP;SANTOS;6252141;CONSULTORIO DE PSICOLOGIA IARA BAPTISTA SERRAZES SANTOS;IARA BAPTISTA SERRAZES;;;M;AVENIDA DONA ANA COSTA;254;ENCRUZILHADA;11060000;-23.94517;-46.33019
354850;SP;SANTOS;5299985;RODRIGO PICCININI DE MOURA;RODRIGO PICCININI DE MOURA;;;M;RUA VAHIA DE ABREU;153;BOQUEIRAO;11050120;-23.96037;-46.32637
354850;SP;SANTOS;6477216;CONSULTORIO DE PSICOLOGIA JANETE MARIA DARUICH DE SOUZA;JANETE MARIA DARUICH DE SOUZA;;;M;RUA TOLENTINO FILGUEIRAS;119;GONZAGA;11060471;-23.96464;-46.33140
354850;SP;SANTOS;5720184;PICCININI OFTALMOLOGIA LTDA;PICCININI OFTALMOLOGIA LTDA;09135734000152;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;562;GONZAGA;11050901;-23.95828;-46.33779
354850;SP;SANTOS;6759750;COMSORRISO;BERTONI SERVICOS ODONTOLOGICOS;13884167000104;;M;AV JOVINO DE MELO;653;AREIA BRANCA;11089001;-23.93993;-46.37583
354850;SP;SANTOS;6624855;CONSULTORIO ODONTOLOGICO NILZA MARIA MENDES;NILZA MARIA MENDES;;;M;AVENIDA CONSELHEIRO NEBIAS;726;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;6624405;MENTAL LIFE SERVICOS MEDICOS;MENTAL LIFE SERVICOS MEDICOS LTDA ME;13136309000155;;M;AVENIDA DONA ANA COSTA;414;GONZAGA;11060002;-23.94884;-46.33054
354850;SP;SANTOS;6521029;CONSULTORIO DE PSICOLOGIA MARIA MARGARIDA VINHAS NUNES BARI;MARIA MARGARIDA VINHAS NUNES BARI;;;M;AVENIDA DONA ANA COSTA;121;VILA MATHIAS;11060001;-23.94517;-46.33019
354850;SP;SANTOS;7036787;CLINICA GONZAGA;CLINICA GONZAGA LTDA;07827170000193;;M;AV ANA COSTA;482;GONZAGA;11060002;-23.94701;-46.33039
354850;SP;SANTOS;6566510;CEUBAN;CENTRO DE ESTUDOS UNIFICADOS BANDEIRANTE;02837041000162;;M;RUA DA CONSTITUICAO;374;VILA MATHIAS;11015470;-23.93804;-46.32264
354850;SP;SANTOS;5305276;UROVAS;UROVAS UROLOGIA ANGIOLOGIA E CIRURGIA VASCULAR S S LTDA;05114867000191;;M;AVENIDA DONA ANA COSTA;259;GONZAGA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;6646948;CONSULTORIO DE PSICOLOGIA ROSEMARI AUGUSTA DA SILVA;ROSEMARI AUGUSTA DA SILVA;;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;562;JOSE MENINO;11065002;-23.95828;-46.33779
354850;SP;SANTOS;6495656;SMG;SANTOS MEDICAL GROUP LTDA;11481731000112;;M;AVENIDA REI ALBERTO I;243;PONTA DA PRAIA;11030381;-23.98980;-46.30321
354850;SP;SANTOS;6620515;CREFORM SISTEMA DE SAUDE;CDC CENTRO DE DIAGNOSTICO CREFORM LTDA;05150771000189;;M;AVENIDA NOSSA SENHORA DE FATIMA;937;CHICO DE PAULA;11085203;-23.93501;-46.36163
354850;SP;SANTOS;6376800;CONSULTORIO DE ODONTOLOGIA;ERICA WEIGEL BAUER;;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;562;CAMPO GRANDE;11065002;-23.95828;-46.33779
354850;SP;SANTOS;6619207;HABILITAR;HABILITAR FISIOTERAPIA ESPECIALIZADA S S LTDA;07729612000169;;M;AVENIDA DOUTOR BERNARDINO DE CAMPOS;562;POMPEIA;11065002;-23.95828;-46.33779
354850;SP;SANTOS;6652344;CONSULTORIO MEDICO CARLOS ALBERTO MARTINS CARVALHO;CARLOS ALBERTO MARTINS CARVALHO;;;M;RUA DOUTOR OTHON FELICIANO;02;GONZAGA;11060010;-23.961;-46.334
354850;SP;SANTOS;6491227;CLINICA ODONTOLOGICA DANTE;CLINICA ODONTOLOGICA DANTE LTDA;08703136000170;;M;AVENIDA BERNARDINO DE CAMPOS;562;CAMPO GRANDE;11065002;-23.96733;-46.33900
354850;SP;SANTOS;6380344;COR PERSONALITTE;CENTRO DE ORTOPEDIA E REABILITACAO PERSONALIZADA LTDA ME;10547523000106;;M;AVENIDA DONA ANA COSTA;259;GONZAGA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;6337228;JOSE ROBERTO ASBAHR BARBOSA DA SILVA;JOSE ROBERTO ASBAHR BARBOSA DA SILVA;;;M;RUA DOUTOR ACACIO NOGUEIRA;70;BOQUEIRAO;11045330;-23.97025;-46.32059
354850;SP;SANTOS;6556515;CONSULTORIO DE PSICOLOGIA CARLA RIBEIRO DE OLIVEIRA;CARLA RIBEIRO DE OLIVEIRA;;;M;AVENIDA AFONSO PENA;180;BOQUEIRAO;11020000;-23.95792;-46.32188
354850;SP;SANTOS;7052294;TRASMONTANO SANTOS;CENTRO TRASMONTANO DE SAO PAULO;62638374000356;;M;AV DOUTOR BERNARDINO DE CAMPOS;348;GONZAGA;11065001;-23.95828;-46.33779
354850;SP;SANTOS;6624359;CONSULTORIO DE PSICOLOGIA FLAVIANA SILVA;FLAVIANA SILVA;;;M;AVENIDA SIQUEIRA CAMPOS;498;BOQUEIRAO;11045200;-23.96052;-46.31239
354850;SP;SANTOS;7032234;CLINICA JULIO BOVI E DIOGO;CLINICA JULIO BOVI E DIOGO LTDA;13137205000165;;M;RUA SAO JOSE;38;EMBARE;11020400;-23.96575;-46.31611
354850;SP;SANTOS;6906621;CONSULTORIO MEDICO LUIZ ALCEU DE ARAUJO;CONSULTORIO MEDICO LUIZ ALCEU DE ARAUJO;;;M;AV CONSELHEIRO NEBIAS;726;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;6877346;KARINA BASSETO;KARINA DE CASSIA BASSETO CASTILHO;;;M;AVENIDA CONSELHEIRO NEBIAS;703;BOQUEIRAO;11045003;-23.94581;-46.32172
354850;SP;SANTOS;6789595;MARCELO BONACHELA;MARCELO BONACHELA;;;M;RUA SAO JOSE;38;EMBARE;11040200;-23.96541;-46.31537
354850;SP;SANTOS;6678130;ANDREA CHRISTIAN TEIXEIRA;ANDREA CHRISTIAN TEIXEIRA;;;M;AV ALMIRANTE COCHRANE;203;EMBARE;11040003;-23.96686;-46.30355
354850;SP;SANTOS;6858694;EGO;EGO ENDOSCOPIA GINECOLOGIA E OBSTETRICIA;11705094000110;;M;RUA SAO JOSE;38;EMBARE;11040200;-23.96635;-46.31651
354850;SP;SANTOS;6870783;CONSULTORIO ODONTOLOGICO;ANA PAULA CRAVO RODRIGUES SCHIFF;;;M;AV EPITACIO PESSOA;42;BOQUEIRAO;11045101;-23.961;-46.334
354850;SP;SANTOS;6674925;CONSULTORIO DE NUTRICAO FABIANA MARIA MESSIAS SILVEIRA;FABIANA MARIA MESSIAS SILVEIRA;10647623000104;;M;AVENIDA BERNARDINO DE CAMPOS;91;VILA BELMIRO;11065000;-23.96637;-46.33872
354850;SP;SANTOS;6908950;BRUNO GOMES MENDES;BRUNO GOMES MENDES;29420092000140;;M;RUA DOUTOR BATISTA PEREIRA;242;MACUCO;11015100;-23.96019;-46.31762
354850;SP;SANTOS;6389252;CONSULTORIO ODONTOLOGICO CLAUDIA SALGADO DE ALBUQUERQUE LIMA;CLAUDIA SALGADO DE ALBUQUERQUE LIMA;;;M;AVENIDA GENERAL SAN MARTIN;98;PONTA DA PRAIA;11030250;-23.98779;-46.29953
354850;SP;SANTOS;6752543;MARTHA MARIA GAMES;CONSULTORIO MARTHA MARIA GAMES;;;M;AV BERNADINO DE CAMPOS;208;VILA BELMIRO;11065000;-23.95617;-46.33760
354850;SP;SANTOS;6751938;THAISA CAZANOVA MORGERO;THAISA CAZANOVA MORGERO;;;M;AVENIDA PEDRO LESSA;2721;EMBARE;11025003;-23.97107;-46.30903
354850;SP;SANTOS;6698077;MARCELO AMARAL DE BONIS;MARCELO AMARAL DE BONIS;;;M;RUA GOIAS;225;GONZAGA;11050101;-23.96680;-46.33003
354850;SP;SANTOS;6726011;PSIQUE CLINICA;PSIQUE CLINICA DE SANTOS LTDA;11631822000197;;M;AVENIDA ANA COSTA;S/N;GONZAGA;11060002;-23.94807;-46.33054
354850;SP;SANTOS;6612059;AMBULATORIO DO HOSPITAL ANA COSTA UNIDADE WASHINGTON LUIS;HOSPITAL ANA COSTA S A;68253731001588;;M;AVENIDA WASHINGTON LUIS;49;VILA MATHIAS;11050201;-23.95111;-46.32934
354850;SP;SANTOS;6803989;MARIA ISABEL FISCHER CARDOSO;CONSULTORIO MARIA ISABEL FISCHER CARDOSO;;;M;RUA LUIS SUPLICI;39;GONZAGA;11055330;-23.96194;-46.33011
354850;SP;SANTOS;6466273;CONSULTORIO ODONTOLOGICO ANA PAULA TAVARES DA SILVA;ANA PAULA TAVARES DA SILVA;;;M;AVENIDA AFONSO PENA;167;MACUCO;11020001;-23.95792;-46.32188
354850;SP;SANTOS;6661041;CONSULTORIO DENTARIO ROSALINA NOGUEIRA ARES ANDREAZZI;ROSALINA NOGUEIRA ARES ANDREAZZI;;;M;AVENIDA DONA ANA COSTA;471;GONZAGA;11060003;-23.94517;-46.33019
354850;SP;SANTOS;6361536;APAE SANTOS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;58238866000204;;M;RUA BARAO DE PARANAPIACABA;236;ENCRUZILHADA;11050251;-23.95663;-46.33150
354850;SP;SANTOS;6516939;CONSULTORIO ODONTOLOGICO LUCIENE DUARTE PRATS;LUCIENE DUARTE PRATS;;;M;RUA SAO PAULO;41;VILA BELMIRO;11075330;-23.94929;-46.33419
354850;SP;SANTOS;6992684;CONSULTORIO FONOAUDIOLOGIA DAMARIS ELAINE D S CARDOSO;DAMARIS ELAINE DUARTE E SILVA CARDOSO;;;M;AV CONSELHEIRO NEBIAS;580;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;6344704;ANGIOCORPORE UNIDADE 04;ANGIOCORPORE INSTITUTO DE MEDICINA CARDIOVASCULAR LTDA;66499658000440;;M;AVENIDA DONA ANA COSTA;361;GONZAGA;11060003;-23.94517;-46.33019
354850;SP;SANTOS;7000782;SAMU 4 BASE PRONTO SOCORRO ZONA NOROESTE;MUNICIPIO DE SANTOS;;58200015000183;M;RUA AGAMENON MAGALHAES;S/N;JARDIM CASTELO;11087180;-23.961;-46.334
354850;SP;SANTOS;6813550;STAR CLINICA DENTARIA;FERNANDA RODRIGUES AUGUSTO;;;M;AVENIDA SENADOR FEIJO;404;VILA MATHIAS;11015504;-23.94769;-46.32681
354850;SP;SANTOS;6355900;CONSULTORIO ODONTOLOGICO MARCIO ANTONIO ALO;MARCIO ANTONIO ALO;;;M;RUA GOITACAZES;06;GONZAGA;11055210;-24.21210;-46.84146
354850;SP;SANTOS;6550770;CONSULTORIO DE ENDOCRINOLOGIA ANDERSON DE AZEVEDO NASI;ANDERSON DE AZEVEDO NASI;;;M;AVENIDA CONSELHEIRO NEBIAS;688;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;6368484;CONSULTORIO DE ODONTOLOGIA;FELIPE AUGUSTO GAMA ROCHA;;;M;RUA LEONARDO ROITMAN;27;VILA MATHIAS;11075251;-23.94617;-46.32898
354850;SP;SANTOS;6397174;BETTARELLO ACUPUNTURA E ESTETICA;CLINICA DE ESTETICA BETTARELLO LTDA;08744251000192;;M;AVENIDA DONA ANA COSTA;222;CAMPO GRANDE;11060002;-23.94517;-46.33019
354850;SP;SANTOS;6497683;CONSULTORIO ODONTOLOGICO FLAVIA CRISTINA LENA MENDES MARTINS;FLAVIA CRISTINA LENA MENDES MARTINS LTDA;10825668000121;;M;AVENIDA DONA ANA COSTA;119;VILA MATHIAS;11060001;-23.94517;-46.33019
354850;SP;SANTOS;3481840;MARIA CRISTINA SOUZA CORREA;MARIA CRISTINA SOUZA CORREA;;;M;AVENIDA DONA ANA COSTA;259;ENCRUZILHADA;11060001;-23.94964;-46.33063
354850;SP;SANTOS;7131763;UNIDADE SAUDE DA FAMILIA MONTE CABRAO;MUNICIPIO DE SANTOS;;58200015000183;M;RUA PRINCIPAL;S/N;MONTE CABRAO;11220991;-23.961;-46.334
354850;SP;SANTOS;2034387;SEUB DE SAUDE DA PONTA DA PRAIA;MUNICIPIO DE SANTOS;;58200015000183;M;PRACA 1 DE MAIO;S/N;PONTA DA PRAIA;11035040;-23.961;-46.334
354850;SP;SANTOS;3312054;UNIDADE DE SAUDE DA FAMILIA MONTE SERRAT;MUNICIPIO DE SANTOS;;58200015000183;M;RUA CORREA DE MELO;42;CENTRO;11013220;-23.961;-46.334
354850;SP;SANTOS;2052458;SEUB DE SAUDE DO EMBARE;MUNICIPIO DE SANTOS;;58200015000183;M;PRACA CORONEL FERNANDO PRESTES;S/N;EMBARE;11020010;-23.961;-46.334
354850;SP;SANTOS;5193427;LUCIANE GUIMARAES RIVERA DOS SANTOS;LUCIANE GUIMARAES RIVERA DOS SANTOS;;;M;RUA DONA MARIA MAXIMO;100;PONTA DA PRAIA;11030100;-23.98325;-46.30206
354850;SP;SANTOS;6578810;MOTTA ODONTOLOGIA LTDA;MOTTA ODONTOLOGIA LTDA;11135970000110;;M;AVENIDA DONA ANA COSTA;221;GONZAGA;11060000;-23.95001;-46.33074
354850;SP;SANTOS;7062656;SP ODONTOLOGIA;SP ODONTOLOGIA DE RESULTADO LTDA;14056765000158;;M;RUA DR CARVALHO DE MENDONCA;224;GONZAGA;11070101;-23.95303;-46.33372
354850;SP;SANTOS;7060505;ANA VIRGINIA CURY;ANA VIRGINIA CURY;;;M;AV AFONSO PENA;157;BOQUEIRAO;11020000;-23.95792;-46.32188
354850;SP;SANTOS;5554225;ERIKA PACKER;ERIKA PACKER;;;M;AVENIDA DONA ANA COSTA;296;VILA MATHIAS;11060000;-23.94517;-46.33019
354850;SP;SANTOS;2042894;SECAO PRONTO SOCORRO CENTRAL SEPROS C;MUNICIPIO DE SANTOS;;58200015000183;M;AVENIDA DOUTOR CLAUDIO LUIZ DA COSTA;280;JABAQUARA;11075100;-23.94530;-46.33651
354850;SP;SANTOS;6041612;ROBERTO SANTANA DE CARVALHO;ROBERTO SANTANA DE CARVALHO;;;M;RUA SAO JOSE;38;EMBARE;11040200;-23.97205;-46.31466
354850;SP;SANTOS;2054213;ASSOCIACAO CASA DA ESPERANCA;ASSOCIACAO CASA DA ESPERANCA;58218207000117;;M;RUA IMPERATRIZ LEOPOLDINA;15;PONTA DA PRAIA;11030480;-23.98708;-46.30628
354850;SP;SANTOS;2025752;SANTA CASA DE SANTOS;IRMANDADE DA SANTA CASA DA MISERICORDIA DE SANTOS;58198524000119;;M;AV DOUTOR CLAUDIO LUIZ DA COSTA;50;JABAQUARA;11075900;-23.94560;-46.33542
354850;SP;SANTOS;3151050;CLINICA ORTOPEDICA SANTA MARCELINA SC LTDA;CLINICA ORTOPEDICA SANTA MARCELINA SC LTDA;71550982000133;;M;AVENIDA CONSELHEIRO NEBIAS;731;BOQUEIRAO;11045003;-23.94581;-46.32172
354850;SP;SANTOS;2073013;CLINICA RADIOLOGICA DE SANTOS;CLINICA RADIOLOGICA DE SANTOS SC LTDA;58238007000126;;M;AVENIDA CONSELHEIRO NEBIAS;521;ENCRUZILHADA;11045001;-23.94581;-46.32172
354850;SP;SANTOS;5707366;SERGUEY ALEXANDRE GOMES;SERGUEY ALEXANDRE GOMES;;;M;RUA GOIAS;07;BOQUEIRAO;11050100;-23.96107;-46.32758
354850;SP;SANTOS;2074125;CLINICA ENDONETTE;ENDONETTE CLINENDODIAGTERANTONIETTE SC;01911670000122;;M;AVENIDA DONA ANA COSTA;151;VILA MATHIAS;11060001;-23.94517;-46.33019
354850;SP;SANTOS;3881431;GISELLE GONCALVES GUERRA NERI FREIHAT;GISELLE GONCALVES GUERRA NERI FREIHAT;;;M;AVENIDA CONSELHEIRO NEBIAS;580;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;5654688;HOSPITAL SANTO EXPEDITO;ASSOCIACAO POLICIAL DE ASSIST A SAUDE BAIXADA SANTISTA APAS;00034259000153;;M;RUA DOUTOR CARVALHO DE MENDONCA;335;VILA BELMIRO;11070101;-23.95368;-46.33746
354850;SP;SANTOS;3245640;MEGA IMAGEM;MEGA IMAGEM LTDA;01900251000195;;M;RUA MATO GROSSO;79;BOQUEIRAO;11055011;-23.96459;-46.32724
354850;SP;SANTOS;3112748;CLINICA DE OLHOS CID LASER SC LTDA;CLINICA DE OLHOS CID LASER SC LTDA;02354761000177;;M;RUA OSWALDO COCHRANE;192;EMBARE;11040110;-23.97093;-46.31345
354850;SP;SANTOS;3218686;CLINICA DE CARDIOLOGIA DR WILLIAM DA COSTA LTDA;CLINICA DE CARDIOLOGIA DR WILLIAN DA COSTA LTDA;02715683000199;;M;AVENIDA CONSELHEIRO NEBIAS;532;ENCRUZILHADA;11045000;-23.94581;-46.32172
354850;SP;SANTOS;3221792;INFANTIL SANTOS COOPERATIVA MEDICO HOSPITALAR;INFANTIL SANTOS COOPERATIVA MEDICO HOSPITALAR;47774393000154;;M;AVENIDA DONA ANA COSTA;411;GONZAGA;11060003;-23.94517;-46.33019
354850;SP;SANTOS;2058197;CLINICA DE ENDOSCOPIA DO APARELHO DIGESTIVO DR ZAGO;CLINICA DE ENDOSCOPIA DO APARELHO DIGESTIVO DR ZAGO SCLTDA;57738783000122;;M;RUA OLYNTHO RODRIGUES DANTAS;343;ENCRUZILHADA;11060001;-23.95322;-46.32958
354850;SP;SANTOS;5552699;ANA PAULA DE NOVAES JULIAO;ANA PAULA DE NOVAES JULIAO;;;M;RUA PRUDENTE DE MORAES;75;VILA MATHIAS;11075251;-23.94605;-46.33203
354850;SP;SANTOS;2059649;LITOCOR INSTITUTO CARDIOLOGICO;LITOCOR INSTITUTO METODOS DIAG E REABIL EM CARDIOLOGIA LTDA;57734493000100;;M;RUA ALEXANDRE HERCULANO;155;GONZAGA;11050031;-23.96429;-46.33621
354850;SP;SANTOS;2059673;SECAO DE REABILITACAO PSICOSSOCIAL SERP;MUNICIPIO DE SANTOS;;58200015000183;M;RUA DA CONSTITUICAO;598;VILA NOVA;11025201;-23.93804;-46.32264
354850;SP;SANTOS;6106617;ALICE EMI HAYAMA;ALICE EMI HAYAMA;;;M;AVENIDA DONA ANA COSTA;484;GONZAGA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;6101984;ANTALGICA;SERVICOS DE ANESTESIA E TERAPIA ANTALGICA LTDA;03155919000142;;M;AVENIDA CONSELHEIRO NEBIAS;726;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;6066704;LUIZ FERNANDO GOMES DA SILVA;LUIZ FERNANDO GOMES DA SILVA;;;M;AVENIDA CONSELHEIRO NEBIAS;688;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;5030714;PAULO CESAR LEONARDI;PAULO CESAR LEONARDI;;;M;AVENIDA DONA ANA COSTA;222;ENCRUZILHADA;11060001;-23.94990;-46.33067
354850;SP;SANTOS;2074656;SINTRAPORT SANTOS;SINDDOPERE TRABPORTNAS ADMPORTE TERMPRIVE RETROPSP;58202441000156;;M;RUA GENERAL CAMARA;258;CENTRO;11010122;-23.93423;-46.32656
354850;SP;SANTOS;6072712;CRISTINA COLAVITE PIVA;CRISTINA COLAVITE PIVA;;;M;AVENIDA CONSELHEIRO NEBIAS;688;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3008398;CASA DE SAUDE SANTOS;ASSOCIACAO CASA DE SAUDE DE SANTOS;18290268000170;;M;RUA ARMANDO SALES DE OLIVEIRA;131;BOQUEIRAO;11050071;-23.98396;-46.20959
354850;SP;SANTOS;5658950;JOSE MARCIO BARBOSA LEITE DO AMARAL;JOSE MARCIO BARBOSA LEITE DO AMARAL;;;M;RUA GOIAS;201;GONZAGA;11050101;-23.96523;-46.33449
354850;SP;SANTOS;3824055;MARCIO AURELIO AMANTE;MARCIO AURELIO AMANTE;;;M;AVENIDA DONA ANA COSTA;374;GONZAGA;11060002;-23.94995;-46.33074
354850;SP;SANTOS;7084854;NATHALIA REIS DIAS;NATHALIA REIS DIAS;;;M;RUA VEREADOR ALVARO GUIMARAES;11;JD RADIO CLUBE;11088180;-23.94180;-46.38315
354850;SP;SANTOS;5976138;BRUNA LUISA DE GANDRA NUNES;BRUNA LUISA DE GANDRA NUNES;;;M;AVENIDA CONSELHEIRO NEBIAS;731;BOQUEIRAO;11045003;-23.94581;-46.32172
354850;SP;SANTOS;3760995;PEDRO HUMBERTO RIBEIRO;PEDRO HUMBERTO RIBEIRO;;;M;AVENIDA DONA ANA COSTA;221;ENCRUZILHADA;11060001;-23.94913;-46.33056
354850;SP;SANTOS;3787133;MARLY RIVAS DAPOUSA;MARLY RIVAS DAPOUSA;;;M;RUA CORONEL PROOST DE SOUZA;56;EMBARE;11040090;-23.97525;-46.31693
354850;SP;SANTOS;3758443;GIL RIBEIRO DE MENDONCA JUNIOR;GIL RIBEIRO DE MENDONCA JUNIOR;;;M;AVENIDA CONSELHEIRO NEBIAS;580;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3772624;ACMY CLINICA;ACMY CLINICA CIRURGIA E DIAGNOSTICO DOS OLHOS LTDA ME;09246450000133;;M;AVENIDA DONA ANA COSTA;254;ENCRUZILHADA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;3772837;CAMILA MONTEIRO MOTA;CAMILA MONTEIRO MOTA;;;M;AVENIDA DONA ANA COSTA;S/N;GONZAGA;11060002;-23.94517;-46.33019
354850;SP;SANTOS;3775526;ANA BEATRIZ SOARES;ANA BEATRIZ SOARES;;;M;AVENIDA WASHINGTON LUIS;316;GONZAGA;11055000;-23.94860;-46.35131
354850;SP;SANTOS;5055008;HELBE DE OLIVEIRA REIS GIOVANNETTI;HELBE DE OLIVEIRA REIS GIOVANNETTI;;;M;AVENIDA ALMIRANTE COCHRANE;194;APARECIDA;11040002;-23.97284;-46.31132
354850;SP;SANTOS;3817849;MARIA CRISTINA FERRAZ;MARIA CRISTINA FERRAZ;;;M;AVENIDA DONA ANA COSTA;532;GONZAGA;11060002;-23.94972;-46.33080
354850;SP;SANTOS;3889602;GRAZIELE CUBA LEAL;GRAZIELE CUBA LEAL;;;M;AVENIDA CONSELHEIRO NEBIAS;754;BOQUEIRAO;11045000;-23.94581;-46.32172
354850;SP;SANTOS;3863263;ANA FRANCISCA DOS SANTOS GALVAO;ANA FRANCISCA DOS SANTOS GALVAO;;;M;RUA DOUTOR CARVALHO DE MENDONCA;238;VILA BELMIRO;11070101;-23.95368;-46.33746
354850;SP;SANTOS;3864308;CLINICA DA MULHER;G O SERVICO MEDICOS LTDA;07646875000104;;M;AVENIDA AFONSO PENA;180;EMBARE;11020000;-23.95792;-46.32188
354850;SP;SANTOS;3864413;GIOVANA CAROLINA DE MELO BERTOZO CORRALO;GIOVANA CAROLINA DE MELO BERTOZO CORRALO;;;M;AVENIDA CONSELHEIRO NEBIAS;726;BOQUEIRAO;11045002;-23.94581;-46.32172
354850;SP;SANTOS;3864995;CLINICA DE DIAGNOSTICO POR IMAGEM LTDA;CLINICA DE DIAGNOSTICO POR IMAGEM LTDA;04503765000103;;M;AVENIDA DONA ANA COSTA;493;GONZAGA;11060003;-23.94517;-46.33019
354850;SP;SANTOS;3325768;CLINICA DE CRIANCAS CLAUDIO BOTURAO GUERRA LTDA;CLINICA DE CRIANCAS CLAUDIO BOTURAO GUERRA LTDA;57736050000159;;M;AVENIDA DONA ANA COSTA;221;GONZAGA;11060001;-23.94517;-46.33019
354850;SP;SANTOS;5034620;KELLY HUMBERTO ANNICHINO ORTOPEDIA S C LTDA;KELLY HUMBERTO ANNICHINO ORTOPEDIA S C LTDA;04920599000132;;M;AVENIDA CONSELHEIRO NEBIAS;726;BOQUEIRAO;11045001;-23.94997;-46.32215
